,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
2819,0,8,Wednesday,122,29,31,5,187,heavy
2820,0,8,Wednesday,101,19,23,5,148,normal
2821,0,8,Wednesday,72,5,15,20,112,normal
2822,0,8,Wednesday,100,13,23,9,145,normal
2823,0,8,Wednesday,32,10,33,8,83,normal
2824,0,8,Wednesday,42,25,37,12,116,high
2825,0,8,Wednesday,81,25,40,20,166,high
2826,0,8,Wednesday,56,18,9,23,106,normal
2827,0,8,Wednesday,84,9,31,17,141,high
2828,0,8,Wednesday,36,9,8,28,81,normal
2829,0,8,Wednesday,32,5,11,27,75,normal
2830,0,8,Wednesday,26,7,15,27,75,normal
2831,0,8,Wednesday,34,5,5,22,66,normal
2832,0,8,Wednesday,66,9,6,30,111,normal
2833,0,8,Wednesday,69,10,4,24,107,normal
2834,0,8,Wednesday,44,7,9,20,80,normal
2835,0,8,Wednesday,58,10,5,27,100,normal
2836,0,8,Wednesday,27,6,14,30,77,normal
2837,0,8,Wednesday,19,21,25,15,80,normal
2838,0,8,Wednesday,39,15,30,8,92,normal
2839,0,8,Wednesday,109,21,10,12,152,normal
2840,0,8,Wednesday,93,10,9,15,127,normal
2841,0,8,Wednesday,73,16,12,11,112,normal
2842,0,8,Wednesday,111,18,29,16,174,heavy
2843,0,8,Wednesday,37,20,10,19,86,normal
2844,0,8,Wednesday,74,23,13,20,130,normal
2845,0,8,Wednesday,32,28,35,6,101,normal
2846,0,8,Wednesday,34,23,19,17,93,normal
2847,0,8,Wednesday,59,25,9,20,113,normal
2848,0,8,Wednesday,145,12,24,8,189,heavy
2849,0,8,Wednesday,118,17,28,8,171,heavy
2850,0,8,Wednesday,145,20,47,8,220,heavy
2851,0,8,Wednesday,140,25,46,10,221,heavy
2852,0,8,Wednesday,120,35,43,7,205,heavy
2853,0,8,Wednesday,126,24,31,7,188,heavy
2854,0,8,Wednesday,106,22,43,5,176,heavy
2855,0,8,Wednesday,137,40,28,9,214,heavy
2856,0,8,Wednesday,108,40,25,6,179,heavy
2857,0,8,Wednesday,135,15,50,6,206,heavy
2858,0,8,Wednesday,121,21,49,8,199,heavy
2859,0,8,Wednesday,59,6,20,6,91,normal
2860,0,8,Wednesday,59,13,18,27,117,high
2861,0,8,Wednesday,103,7,15,15,140,normal
2862,0,8,Wednesday,56,14,14,31,115,high
2863,0,8,Wednesday,106,23,12,9,150,normal
2864,0,8,Wednesday,109,5,16,17,147,normal
2865,0,8,Wednesday,110,5,20,11,146,normal
2866,0,8,Wednesday,86,15,15,23,139,high
2867,0,8,Wednesday,91,18,19,26,154,high
2868,0,8,Wednesday,99,19,15,28,161,high
2869,0,8,Wednesday,93,14,20,17,144,normal
2870,0,8,Wednesday,89,25,13,23,150,high
2871,0,8,Wednesday,107,15,12,24,158,high
2872,0,8,Wednesday,16,5,0,14,35,normal
2873,0,8,Wednesday,14,5,1,20,40,normal
2874,0,8,Wednesday,18,3,0,24,45,normal
2875,0,8,Wednesday,12,3,0,40,55,normal
2876,0,8,Wednesday,14,4,1,27,46,normal
2877,0,8,Wednesday,18,5,1,15,39,normal
2878,0,8,Wednesday,10,4,1,23,38,normal
2879,0,8,Wednesday,10,5,0,14,29,normal
2880,0,9,Thursday,14,3,0,28,45,normal
2881,0,9,Thursday,10,2,0,38,50,normal
2882,0,9,Thursday,19,0,0,32,51,normal
2883,0,9,Thursday,20,3,0,19,42,normal
2884,0,9,Thursday,18,3,0,14,35,normal
2885,0,9,Thursday,11,2,0,12,25,low
2886,0,9,Thursday,17,1,1,13,32,normal
2887,0,9,Thursday,10,0,1,36,47,normal
2888,0,9,Thursday,17,0,0,32,49,normal
2889,0,9,Thursday,20,5,1,22,48,normal
2890,0,9,Thursday,12,3,0,17,32,normal
2891,0,9,Thursday,13,0,0,31,44,normal
2892,0,9,Thursday,11,1,1,35,48,normal
2893,0,9,Thursday,18,2,0,19,39,normal
2894,0,9,Thursday,15,0,1,24,40,normal
2895,0,9,Thursday,14,3,0,25,42,normal
2896,0,9,Thursday,12,0,1,16,29,normal
2897,0,9,Thursday,85,24,5,5,119,normal
2898,0,9,Thursday,71,22,5,2,100,low
2899,0,9,Thursday,108,4,5,3,120,normal
2900,0,9,Thursday,63,29,5,15,112,normal
2901,0,9,Thursday,62,12,3,18,95,normal
2902,0,9,Thursday,118,15,3,11,147,normal
2903,0,9,Thursday,90,21,2,14,127,normal
2904,0,9,Thursday,141,30,31,1,203,heavy
2905,0,9,Thursday,126,31,33,2,192,heavy
2906,0,9,Thursday,112,26,30,4,172,heavy
2907,0,9,Thursday,112,12,38,4,166,high
2908,0,9,Thursday,144,14,33,4,195,heavy
2909,0,9,Thursday,127,13,36,1,177,heavy
2910,0,9,Thursday,146,10,44,5,205,heavy
2911,0,9,Thursday,146,22,26,4,198,heavy
2912,0,9,Thursday,101,10,48,5,164,high
2913,0,9,Thursday,104,19,24,4,151,normal
2914,0,9,Thursday,150,20,43,0,213,heavy
2915,0,9,Thursday,110,35,45,2,192,heavy
2916,0,9,Thursday,139,15,28,2,184,heavy
2917,0,9,Thursday,99,17,32,7,155,high
2918,0,9,Thursday,22,15,7,19,63,normal
2919,0,9,Thursday,11,12,21,24,68,normal
2920,0,9,Thursday,47,20,18,16,101,normal
2921,0,9,Thursday,54,1,35,26,116,high
2922,0,9,Thursday,26,16,13,16,71,normal
2923,0,9,Thursday,99,18,39,19,175,heavy
2924,0,9,Thursday,31,9,11,28,79,normal
2925,0,9,Thursday,24,8,13,23,68,normal
2926,0,9,Thursday,21,7,9,20,57,normal
2927,0,9,Thursday,60,10,5,25,100,normal
2928,0,9,Thursday,29,9,12,21,71,normal
2929,0,9,Thursday,37,7,14,28,86,normal
2930,0,9,Thursday,53,7,11,22,93,normal
2931,0,9,Thursday,35,5,15,25,80,normal
2932,0,9,Thursday,53,6,10,28,97,normal
2933,0,9,Thursday,114,18,17,8,157,normal
2934,0,9,Thursday,95,28,22,9,154,normal
2935,0,9,Thursday,62,23,38,19,142,high
2936,0,9,Thursday,70,28,12,12,122,normal
2937,0,9,Thursday,35,20,10,8,73,low
2938,0,9,Thursday,60,23,10,20,113,normal
2939,0,9,Thursday,40,22,25,9,96,normal
2940,0,9,Thursday,53,21,6,11,91,low
2941,0,9,Thursday,99,16,38,7,160,high
2942,0,9,Thursday,86,21,31,18,156,high
2943,0,9,Thursday,79,28,35,13,155,high
2944,0,9,Thursday,146,25,33,8,212,heavy
2945,0,9,Thursday,116,24,36,6,182,heavy
2946,0,9,Thursday,107,14,44,5,170,heavy
2947,0,9,Thursday,115,20,27,9,171,heavy
2948,0,9,Thursday,113,23,43,6,185,heavy
2949,0,9,Thursday,102,20,31,5,158,high
2950,0,9,Thursday,138,27,21,7,193,heavy
2951,0,9,Thursday,146,13,38,9,206,heavy
2952,0,9,Thursday,139,33,41,7,220,heavy
2953,0,9,Thursday,130,24,48,9,211,heavy
2954,0,9,Thursday,135,31,34,8,208,heavy
2955,0,9,Thursday,106,22,16,20,164,normal
2956,0,9,Thursday,109,23,14,26,172,heavy
2957,0,9,Thursday,108,24,19,10,161,normal
2958,0,9,Thursday,50,16,16,11,93,normal
2959,0,9,Thursday,102,22,17,10,151,normal
2960,0,9,Thursday,72,25,10,27,134,high
2961,0,9,Thursday,91,13,18,13,135,normal
2962,0,9,Thursday,67,19,11,8,105,low
2963,0,9,Thursday,61,14,10,5,90,low
2964,0,9,Thursday,107,13,14,28,162,high
2965,0,9,Thursday,91,5,12,34,142,high
2966,0,9,Thursday,106,18,13,27,164,high
2967,0,9,Thursday,107,14,10,18,149,normal
2968,0,9,Thursday,17,4,1,20,42,normal
2969,0,9,Thursday,11,4,1,30,46,normal
2970,0,9,Thursday,11,4,0,23,38,normal
2971,0,9,Thursday,16,3,1,36,56,normal
2972,0,9,Thursday,11,0,1,30,42,normal
2973,0,9,Thursday,15,4,1,25,45,normal
2974,0,9,Thursday,16,5,0,27,48,normal
2975,0,9,Thursday,14,3,1,15,33,normal
