VivoconANSWERSoloa,VivoconANSWEREsposoaparejaotrapersonasignificativa,VivoconANSWERCompañeroadehospedaje,VivoconANSWERHijosas,VivoconANSWERPadreMadreoEncargadoa,VivoconANSWEROtrosfamiliares,Cantidaddehorasalasemanaquetrabajasconpaga,Tengoproblemaseconómicos,Teconsideras,Tipoderelaciónsentimiental,Mipreferenciareligiosaoespirituales,Númerodecréditosqueestastomandoestesemestre,Tengodificultadesacadémicas,Heestadoenprobatoriaacadémica,Tengoclaralaprofesiónalaquedeseodedicarme,Soyestudiantedetransferenciaopermisoespecial,ParticipoenequiposatléticosenelRecinto,Reciboserviciosderehabilitaciónvocacional,EstoyregistradoaenlaOficinadeServiciosaEstudiantesconImpedimient,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueaplique,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_A,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_B,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_C,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_D,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_E,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_F,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_G,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_H,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_I,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_J,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_K,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_L,SiestasregistradoaenOSEIindicalacategoriamarcatodaslasqueapliq_M,Tengopreocupacionesrelacionadasamialimentacióndietasnosaludable,Tengodificultadesconelsueño,Enlasúltimasdossemanashebebido5omástragoscorridosparahombreso4,Enlasúltimasdossemanas¿cuántasvecesfumastemarihuana,Asistíaconsejeríaopsicoterapiaporasuntosrelacionadosconmisalud,Hetomadomedicamentosprescritosporcondicionesrelacionadasamisalud,Heestadohospitalizadoaporalgunacondiciónrelacionadaconmisaludme,Sentílanecesidaddereducirelusodebebidasalcóholicasyodrogas,Otraspersonasmehanexpresadosupreocupaciónpormiconsumodealcoholy,Herecibidotratamientoporelusodealcoholodrogas,Hetenidoataquesdepánicoepisodiosdeansiedadseveraqueduranalreded,Hepensadoensuicidarme,Intentésuicidarme,Consideréseriamentelastimaraotrapersona,Causéintencionalmenteunaheridagraveaotrapersona,Hetenidocontactossexualesuotrasexperienciasdeíndolesexualsindes,Hesufridoacosoohesidomaltratadoporotrapersonaej.amigofamiliarcom,¿Hassufridoalgúnuneventostraumáticosquetehayaprovocadointenso,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusofísic,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusosexual,MarcasihasexperimentadoalgunadeestassituacionesANSWERAbusoemocio,MarcasihasexperimentadoalgunadeestassituacionesANSWERAtaquefísi,MarcasihasexperimentadoalgunadeestassituacionesANSWERViolenciase,MarcasihasexperimentadoalgunadeestassituacionesANSWERRaptooserto,MarcasihasexperimentadoalgunadeestassituacionesANSWERDiagnóstic,MarcasihasexperimentadoalgunadeestassituacionesANSWERPresenciéu,MarcasihasexperimentadoalgunadeestassituacionesANSWERSupequeunse,MarcasihasexperimentadoalgunadeestassituacionesANSWERMeenteréde,MarcasihasexperimentadoalgunadeestassituacionesANSWERMeenteré_A,MarcasihasexperimentadoalgunadeestassituacionesANSWERCombatemili,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIATAm,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_A,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_B,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_C,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_D,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_E,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_F,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_G,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_H,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_I,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_J,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_K,MarcasialgunadelassiguientesaplicaamiembrosdeTUFAMILIAINMEDIAT_L,Recibolaayudaemocionalyelapoyoquenecesitodemifamilia,Recibolaayudaemocionalyelapoyoquenecesitodemiredsocial,CASIC
0,0,0,0,1,0,10,0,3,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,0,1,3,6,8,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,0,0,1,0,0,1,3,4,5,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,1,6,6,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,FALSE
0,0,0,0,1,0,20,1,1,6,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,0,1,2,6,8,12,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,1,0,0,0,0,0,1,3,2,5,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,1,3,6,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,1,3,4,4,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,1,3,4,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,1,3,6,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,1,0,10,0,3,6,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,0,0,0,1,3,6,5,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,FALSE
0,0,0,1,0,0,0,1,3,6,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,FALSE
0,1,0,1,0,0,40,1,3,1,10,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,0,3,4,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,10,1,3,6,10,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,0,1,3,6,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,1,0,0,0,0,10,1,2,4,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,1,0,10,0,3,6,5,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,1,0,10,1,3,6,2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,10,1,3,6,5,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,FALSE
0,0,0,0,1,0,10,0,3,6,4,15,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,0,1,18,0,3,6,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,FALSE
0,0,0,0,1,0,10,0,3,6,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,0,3,6,5,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,0,1,10,0,3,6,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,30,1,3,6,8,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,FALSE
0,0,0,0,1,0,10,1,3,6,4,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,0,1,3,6,4,14,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,FALSE
0,0,0,0,1,0,0,1,1,6,2,15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,FALSE
0,0,0,0,1,0,10,0,3,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,1,3,6,5,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,9,1,3,6,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,1,20,0,3,6,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
1,0,0,0,0,0,10,1,3,6,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,FALSE
0,0,1,0,0,0,20,1,3,6,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,FALSE
0,0,1,0,0,0,20,1,3,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,20,1,3,4,8,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,FALSE
0,0,0,0,0,1,10,1,3,4,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,10,0,3,6,4,13,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,32,1,3,6,10,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
0,0,0,0,1,0,12,1,3,6,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,FALSE
0,0,1,0,0,0,0,0,6,6,4,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,10,1,3,6,5,12,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,0,0,40,1,3,6,2,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,20,1,3,6,5,12,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,1,0,0,0,18,1,2,6,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,10,0,3,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,1,0,1,3,6,8,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,FALSE
1,0,0,0,0,0,40,1,3,4,4,9,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,10,0,3,6,8,15,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,15,0,3,6,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,1,0,0,0,0,0,3,6,4,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,10,0,6,4,5,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,10,1,3,6,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,0,0,10,1,3,6,4,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
1,0,0,0,0,0,10,1,3,4,4,15,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,1,0,0,0,10,1,3,6,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,0,3,6,4,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,1,0,0,0,0,40,1,3,1,4,6,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,FALSE
0,0,0,0,1,0,15,1,3,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,10,1,3,6,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,FALSE
1,0,1,0,0,0,18,1,3,3,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,30,1,6,6,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,1,3,4,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,1,1,0,0,0,18,1,3,2,8,9,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,FALSE
0,0,0,0,1,0,0,0,3,6,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
0,0,0,0,1,0,30,0,6,6,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,0,1,3,6,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,FALSE
0,0,0,0,1,0,22,1,3,6,5,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,FALSE
